Step,Action,Reasoning,Observation,Reward,Done
0,open sliding door,,"You open sliding door.


>                                                                                                                                -= Supermarket =-0/2",0,False
1,go south,,"-= Street =-
Well how about that, you are in a place we're calling a street. You can barely contain your excitement.



There is an open sliding door leading north. There is an exit to the east. Don't worry, there is no door.


>                                                                                                                                -= Street =-0/3",0,False
2,inventory,,"You are carrying nothing.


>                                                                                                                                -= Street =-0/4",0,False
3,go east,,"-= Driveway =-
Ah, the driveway. This is some kind of driveway, really great ordinary vibes in this place, a wonderful ordinary atmosphere. And now, well, you're in it.



There is a closed front door leading east. There is an exit to the west.


>                                                                                                                                -= Driveway =-0/5",0,False
4,open front door,,"You open front door.


>                                                                                                                                -= Driveway =-0/6",0,False
5,go east,,"-= Livingroom =-
You're now in a livingroom.

You hear a noise behind you and spin around, but you can't see anything other than a sofa. The sofa appears to be empty.

There is an open front door leading west. You need an exit without a door? You should try going north.


>                                                                                                                                -= Livingroom =-0/7",0,False
6,go north,,"-= Bedroom =-
You've just sauntered into a bedroom.

If you haven't noticed it already, there seems to be something there by the wall, it's a bed. The bed is large. But the thing hasn't got anything on it.

You don't like doors? Why not try going north, that entranceway is not blocked by one. There is an exit to the south. Don't worry, there is no door.


>                                                                                                                                -= Bedroom =-0/8",0,False
7,go north,,"-= Corridor =-
You find yourself in a corridor. A standard one. You begin to take stock of what's in the room.



There is a closed patio door leading west. There is an exit to the east. Don't worry, there is no door. There is an exit to the north. Don't worry, there is no door. There is an exit to the south.


>                                                                                                                                -= Corridor =-0/9",0,False
8,go north,,"-= Bathroom =-
You find yourself in a bathroom. An usual kind of place. You try to gain information on your surroundings by using a technique you call ""looking.""

As if things weren't amazing enough already, you can even see a toilet. The toilet is white. But the thing hasn't got anything on it.

There is an exit to the south.


>                                                                                                                                -= Bathroom =-0/10",0,False
9,go south,,"-= Corridor =-
You find yourself in a corridor. A standard one. You begin to take stock of what's in the room.



There is a closed patio door leading west. There is an exit to the east. Don't worry, there is no door. There is an exit to the north. Don't worry, there is no door. There is an exit to the south.


>                                                                                                                                -= Corridor =-0/11",0,False
10,go east,,"-= Kitchen =-
You arrive in a kitchen. A normal kind of place.

You see a fridge. Were you looking for an oven? Because look over there, it's an oven. You bend down to tie your shoe. When you stand up, you notice a table. But there isn't a thing on it. Oh! Why couldn't there just be stuff on it? You see a counter. On the counter you make out a red apple, a tomato, a red hot pepper, a yellow apple, a raw purple potato, a cookbook and a knife. Look over there! a stove. Unfortunately, there isn't a thing on it.

There is a closed frosted-glass door leading north. You need an exit without a door? You should try going west.


>                                                                                                                                -= Kitchen =-0/12",0,False
11,examine cookbook,,"You open the copy of ""Cooking: A Modern Approach (3rd Ed.)"" and start reading:

Recipe #1
---------
Gather all following ingredients and follow the directions to prepare this tasty meal.

Ingredients:
block of cheese
  red apple
  red onion
  white tuna
  yellow onion

Directions:
chop the block of cheese
  fry the block of cheese
  chop the red apple
  grill the red apple
  slice the red onion
  roast the red onion
  slice the white tuna
  fry the white tuna
  slice the yellow onion
  grill the yellow onion
  prepare meal



>                                                                                                                                -= Kitchen =-0/13",0,False
12,open fridge,,"You open the fridge, revealing a yellow onion and a raw yellow potato.


>                                                                                                                                -= Kitchen =-0/14",0,False
13,take yellow onion from fridge,,"You take the yellow onion from the fridge.


Your score has just gone up by one point.

>                                                                                                                                -= Kitchen =-1/15",1,False
14,open frostedglass door,,"You can't see any such thing.

>                                                                                                                                -= Kitchen =-1/15",1,False
15,open frostedglass door,,"You can't see any such thing.

>                                                                                                                                -= Kitchen =-1/15",1,False
16,open frostedglass door,,"You can't see any such thing.

>                                                                                                                                -= Kitchen =-1/15",1,False
17,open frostedglass door,,"You can't see any such thing.

>                                                                                                                                -= Kitchen =-1/15",1,False
18,open frostedglass door,,"You can't see any such thing.

>                                                                                                                                -= Kitchen =-1/15",1,False
19,open frostedglass door,,"You can't see any such thing.

>                                                                                                                                -= Kitchen =-1/15",1,False
20,open frostedglass door,,"You can't see any such thing.

>                                                                                                                                -= Kitchen =-1/15",1,False
21,open frostedglass door,,"You can't see any such thing.

>                                                                                                                                -= Kitchen =-1/15",1,False
22,open frostedglass door,,"You can't see any such thing.

>                                                                                                                                -= Kitchen =-1/15",1,False
23,open frostedglass door,,"You can't see any such thing.

>                                                                                                                                -= Kitchen =-1/15",1,False
24,open frostedglass door,,"You can't see any such thing.

>                                                                                                                                -= Kitchen =-1/15",1,False
25,open frostedglass door,,"You can't see any such thing.

>                                                                                                                                -= Kitchen =-1/15",1,False
26,open frostedglass door,,"You can't see any such thing.

>                                                                                                                                -= Kitchen =-1/15",1,False
27,look,,"-= Kitchen =-
You arrive in a kitchen. A normal kind of place.

You see a fridge. The fridge contains a raw yellow potato. Were you looking for an oven? Because look over there, it's an oven. You bend down to tie your shoe. When you stand up, you notice a table. But there isn't a thing on it. Oh! Why couldn't there just be stuff on it? You see a counter. On the counter you make out a red apple, a tomato, a red hot pepper, a yellow apple, a raw purple potato, a cookbook and a knife. Look over there! a stove. Unfortunately, there isn't a thing on it.

There is a closed frosted-glass door leading north. You need an exit without a door? You should try going west.


>                                                                                                                                -= Kitchen =-1/16",1,False
28,examine cookbook,,"You open the copy of ""Cooking: A Modern Approach (3rd Ed.)"" and start reading:

Recipe #1
---------
Gather all following ingredients and follow the directions to prepare this tasty meal.

Ingredients:
block of cheese
  red apple
  red onion
  white tuna
  yellow onion

Directions:
chop the block of cheese
  fry the block of cheese
  chop the red apple
  grill the red apple
  slice the red onion
  roast the red onion
  slice the white tuna
  fry the white tuna
  slice the yellow onion
  grill the yellow onion
  prepare meal



>                                                                                                                                -= Kitchen =-1/17",1,False
29,open frostedglass door,,"You can't see any such thing.

>                                                                                                                                -= Kitchen =-1/17",1,False
30,open frostedglass door,,"You can't see any such thing.

>                                                                                                                                -= Kitchen =-1/17",1,False
31,open frostedglass door,,"You can't see any such thing.

>                                                                                                                                -= Kitchen =-1/17",1,False
32,open frostedglass door,,"You can't see any such thing.

>                                                                                                                                -= Kitchen =-1/17",1,False
33,open frostedglass door,,"You can't see any such thing.

>                                                                                                                                -= Kitchen =-1/17",1,False
34,open frostedglass door,,"You can't see any such thing.

>                                                                                                                                -= Kitchen =-1/17",1,False
35,open frostedglass door,,"You can't see any such thing.

>                                                                                                                                -= Kitchen =-1/17",1,False
36,open frostedglass door,,"You can't see any such thing.

>                                                                                                                                -= Kitchen =-1/17",1,False
37,open frostedglass door,,"You can't see any such thing.

>                                                                                                                                -= Kitchen =-1/17",1,False
38,inventory,,"You are carrying: a yellow onion.


>                                                                                                                                -= Kitchen =-1/18",1,False
39,open frostedglass door,,"You can't see any such thing.

>                                                                                                                                -= Kitchen =-1/18",1,False
40,open frostedglass door,,"You can't see any such thing.

>                                                                                                                                -= Kitchen =-1/18",1,False
41,open frostedglass door,,"You can't see any such thing.

>                                                                                                                                -= Kitchen =-1/18",1,False
42,open frostedglass door,,"You can't see any such thing.

>                                                                                                                                -= Kitchen =-1/18",1,False
43,open frostedglass door,,"You can't see any such thing.

>                                                                                                                                -= Kitchen =-1/18",1,False
