Step,Action,Reasoning,Observation,Reward,Done
0,turn right,,"a wall 5 steps forward
a wall 3 steps left
a grey key 3 steps right and 1 step forward",0,False
1,turn right,,"a wall 4 steps forward
a wall 2 steps right
a grey key 1 step left and 3 steps forward",0,False
2,turn left,,"a wall 5 steps forward
a wall 3 steps left
a grey key 3 steps right and 1 step forward",0,False
3,turn right,,"a wall 4 steps forward
a wall 2 steps right
a grey key 1 step left and 3 steps forward",0,False
4,turn left,,"a wall 5 steps forward
a wall 3 steps left
a grey key 3 steps right and 1 step forward",0,False
5,turn right,,"a wall 4 steps forward
a wall 2 steps right
a grey key 1 step left and 3 steps forward",0,False
6,turn left,,"a wall 5 steps forward
a wall 3 steps left
a grey key 3 steps right and 1 step forward",0,False
7,turn right,,"a wall 4 steps forward
a wall 2 steps right
a grey key 1 step left and 3 steps forward",0,False
8,turn left,,"a wall 5 steps forward
a wall 3 steps left
a grey key 3 steps right and 1 step forward",0,False
9,turn right,,"a wall 4 steps forward
a wall 2 steps right
a grey key 1 step left and 3 steps forward",0,False
10,turn left,,"a wall 5 steps forward
a wall 3 steps left
a grey key 3 steps right and 1 step forward",0,False
11,turn right,,"a wall 4 steps forward
a wall 2 steps right
a grey key 1 step left and 3 steps forward",0,False
12,turn left,,"a wall 5 steps forward
a wall 3 steps left
a grey key 3 steps right and 1 step forward",0,False
13,turn right,,"a wall 4 steps forward
a wall 2 steps right
a grey key 1 step left and 3 steps forward",0,False
14,turn left,,"a wall 5 steps forward
a wall 3 steps left
a grey key 3 steps right and 1 step forward",0,False
15,turn right,,"a wall 4 steps forward
a wall 2 steps right
a grey key 1 step left and 3 steps forward",0,False
16,turn left,,"a wall 5 steps forward
a wall 3 steps left
a grey key 3 steps right and 1 step forward",0,False
17,turn right,,"a wall 4 steps forward
a wall 2 steps right
a grey key 1 step left and 3 steps forward",0,False
18,turn left,,"a wall 5 steps forward
a wall 3 steps left
a grey key 3 steps right and 1 step forward",0,False
19,turn right,,"a wall 4 steps forward
a wall 2 steps right
a grey key 1 step left and 3 steps forward",0,False
20,turn left,,"a wall 5 steps forward
a wall 3 steps left
a grey key 3 steps right and 1 step forward",0,False
21,turn right,,"a wall 4 steps forward
a wall 2 steps right
a grey key 1 step left and 3 steps forward",0,False
22,turn left,,"a wall 5 steps forward
a wall 3 steps left
a grey key 3 steps right and 1 step forward",0,False
23,turn right,,"a wall 4 steps forward
a wall 2 steps right
a grey key 1 step left and 3 steps forward",0,False
24,turn left,,"a wall 5 steps forward
a wall 3 steps left
a grey key 3 steps right and 1 step forward",0,False
25,turn right,,"a wall 4 steps forward
a wall 2 steps right
a grey key 1 step left and 3 steps forward",0,False
26,turn left,,"a wall 5 steps forward
a wall 3 steps left
a grey key 3 steps right and 1 step forward",0,False
27,turn right,,"a wall 4 steps forward
a wall 2 steps right
a grey key 1 step left and 3 steps forward",0,False
28,turn left,,"a wall 5 steps forward
a wall 3 steps left
a grey key 3 steps right and 1 step forward",0,False
29,turn right,,"a wall 4 steps forward
a wall 2 steps right
a grey key 1 step left and 3 steps forward",0,False
30,turn left,,"a wall 5 steps forward
a wall 3 steps left
a grey key 3 steps right and 1 step forward",0,False
31,go forward,,"a wall 4 steps forward
a wall 3 steps left
a grey key 3 steps right",0,False
32,turn right,,"a wall 3 steps right
a grey key 3 steps forward",0,False
33,go forward,,"a wall 3 steps right
a grey key 2 steps forward",0,False
34,go forward,,"a wall 3 steps right
a grey key 1 step forward",0,False
35,go forward,,"a wall 3 steps right
a grey key 1 step forward",0,False
36,pick up,,"You carry a grey key
a wall 2 steps forward
a wall 3 steps right",0.47968749999999993,True
